Order_ID,Order_Date,Ship_Date,Region,State,City,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Customer_Segment
ORD010297,2024-05-27,2024-06-03,South,FL,Miami,Technology,Desktop,Desktop Model-2020,1236.88,2,0.0,399.35,Corporate
ORD010298,2024-10-30,2024-11-05,East,CT,Bridgeport,Office Supplies,Pen,Pen Model-2024,1107.94,1,0.0,237.92,Corporate
ORD010299,2022-04-18,2022-04-22,North,NY,Buffalo,Office Supplies,Notebook,Notebook Model-2020,791.63,1,0.15,238.44,One-time Buyer
ORD010300,2022-10-18,2022-10-23,West,CO,Colorado Springs,Office Supplies,Clipboard,Clipboard Model-2023,1372.79,5,0.0,225.04,VIP
ORD010301,2023-06-27,2023-07-01,West,OR,Salem,Technology,Desktop,Desktop Model-2020,352.1,3,0.05,109.96,Corporate
ORD010302,2024-07-15,2024-07-20,East,DE,Milford,Technology,Mouse,Mouse Model-2020,2503.55,7,0.0,821.67,One-time Buyer
ORD010303,2023-07-08,2023-07-12,North,NY,New York,Furniture,Chair,Chair Model-2023,1560.64,6,0.1,316.77,Consumer
ORD010304,2024-03-30,2024-04-02,South,GA,Savannah,Furniture,Desk,Desk Model-2023,1693.31,6,0.15,302.04,Corporate
ORD010305,2022-06-02,2022-06-08,West,CO,Denver,Technology,Laptop,Laptop Model-2022,2903.96,6,0.05,549.51,Consumer
ORD010306,2022-10-04,2022-10-10,East,CT,Bridgeport,Technology,Mouse,Mouse Model-2023,329.01,3,0.05,106.45,Consumer
ORD010307,2024-03-12,2024-03-15,West,WA,Tacoma,Office Supplies,Paper,Paper Model-2022,2321.6,7,0.0,481.13,Corporate
ORD010308,2022-06-30,2022-07-03,West,CO,Denver,Office Supplies,Binder,Binder Model-2024,3206.32,7,0.1,629.31,Corporate
ORD010309,2023-01-20,2023-01-27,North,PA,Pittsburgh,Furniture,Desk,Desk Model-2021,1527.65,4,0.0,528.23,Corporate
ORD010310,2022-10-18,2022-10-22,North,NY,New York,Office Supplies,Clipboard,Clipboard Model-2020,2340.54,4,0.1,664.72,Corporate
ORD010311,2023-01-19,2023-01-25,South,FL,Orlando,Technology,Mouse,Mouse Model-2023,487.15,3,0.2,154.16,Corporate
ORD010312,2024-02-15,2024-02-22,West,OR,Eugene,Technology,Keyboard,Keyboard Model-2020,330.33,2,0.1,98.9,Corporate
ORD010313,2023-02-07,2023-02-13,East,DE,Wilmington,Furniture,Cabinet,Cabinet Model-2024,809.38,3,0.05,181.95,Consumer
ORD010314,2023-09-01,2023-09-04,West,WA,Seattle,Technology,Desktop,Desktop Model-2021,245.83,2,0.2,79.29,Corporate
ORD010315,2022-04-20,2022-04-27,East,CT,New Haven,Furniture,Desk,Desk Model-2023,1561.19,7,0.05,417.83,Consumer
ORD010316,2024-05-31,2024-06-07,West,CA,San Diego,Office Supplies,Paper,Paper Model-2022,727.29,5,0.0,204.72,Corporate
ORD010317,2023-02-10,2023-02-17,East,MD,Frederick,Furniture,Desk,Desk Model-2022,1928.14,6,0.1,414.97,Consumer
ORD010318,2023-12-12,2023-12-16,West,OR,Eugene,Technology,Mouse,Mouse Model-2023,1298.62,2,0.1,449.62,Consumer
ORD010319,2024-03-05,2024-03-12,West,CA,San Diego,Office Supplies,Paper,Paper Model-2023,1881.69,7,0.0,603.87,Corporate
ORD010320,2022-08-18,2022-08-24,South,FL,Orlando,Technology,Laptop,Laptop Model-2024,580.65,6,0.05,104.3,Corporate
ORD010321,2024-08-26,2024-08-30,North,OH,Cincinnati,Technology,Laptop,Laptop Model-2021,2155.47,5,0.15,411.21,Corporate
ORD010322,2023-11-06,2023-11-12,North,OH,Cleveland,Office Supplies,Clipboard,Clipboard Model-2023,4132.4,6,0.0,1238.55,Consumer
ORD010323,2023-04-15,2023-04-22,East,DE,Milford,Technology,Desktop,Desktop Model-2022,1984.9,6,0.05,307.96,Corporate
ORD010324,2022-07-19,2022-07-26,West,CO,Colorado Springs,Technology,Mouse,Mouse Model-2021,276.2,1,0.0,59.96,One-time Buyer
ORD010325,2024-10-28,2024-11-03,West,WA,Tacoma,Office Supplies,Paper,Paper Model-2023,1180.7,3,0.1,302.85,One-time Buyer
ORD010326,2024-04-06,2024-04-11,North,MA,Worcester,Technology,Keyboard,Keyboard Model-2021,1019.91,7,0.05,194.78,Corporate
ORD010327,2022-08-16,2022-08-23,East,CT,Hartford,Furniture,Bookshelf,Bookshelf Model-2024,2465.23,4,0.0,800.29,Consumer
ORD010328,2023-01-05,2023-01-12,South,TX,Austin,Technology,Monitor,Monitor Model-2023,760.81,1,0.0,249.43,Corporate
ORD010329,2024-06-05,2024-06-09,South,FL,Tampa,Technology,Printer,Printer Model-2023,2413.2,4,0.15,823.79,Consumer
ORD010330,2024-02-01,2024-02-07,South,TX,Dallas,Office Supplies,Pen,Pen Model-2021,598.49,2,0.0,107.29,Consumer
ORD010331,2024-04-18,2024-04-25,West,WA,Vancouver,Furniture,Desk,Desk Model-2023,2767.05,3,0.1,458.94,Consumer
ORD010332,2023-04-29,2023-05-05,East,CT,New Haven,Technology,Mouse,Mouse Model-2021,4701.92,3,0.0,1228.23,One-time Buyer
ORD010333,2024-02-24,2024-02-28,North,OH,Columbus,Office Supplies,Pen,Pen Model-2021,745.88,3,0.1,230.09,Corporate
ORD010334,2023-02-28,2023-03-06,West,OR,Eugene,Technology,Desktop,Desktop Model-2023,252.39,1,0.0,52.55,Corporate
ORD010335,2022-08-20,2022-08-26,West,WA,Seattle,Technology,Laptop,Laptop Model-2022,3544.38,5,0.0,702.48,Corporate
ORD010336,2023-11-24,2023-11-28,South,NC,Charlotte,Technology,Monitor,Monitor Model-2024,1431.97,2,0.0,363.07,Consumer
ORD010337,2024-12-04,2024-12-11,East,MD,Frederick,Furniture,Desk,Desk Model-2021,457.1,1,0.0,112.63,Corporate
ORD010338,2022-12-07,2022-12-13,East,DE,Dover,Office Supplies,Clipboard,Clipboard Model-2022,1384.06,1,0.0,340.35,Corporate
ORD010339,2023-05-20,2023-05-25,South,NC,Raleigh,Furniture,Bookshelf,Bookshelf Model-2021,895.48,5,0.0,206.91,Corporate
ORD010340,2024-01-09,2024-01-16,South,NC,Charlotte,Technology,Laptop,Laptop Model-2022,1697.75,4,0.0,501.53,One-time Buyer
ORD010341,2023-08-16,2023-08-20,South,GA,Savannah,Furniture,Bookshelf,Bookshelf Model-2023,471.68,4,0.0,128.74,Consumer
ORD010342,2024-07-12,2024-07-15,West,CA,Los Angeles,Technology,Mouse,Mouse Model-2024,381.14,3,0.0,94.36,One-time Buyer
ORD010343,2024-04-14,2024-04-19,West,OR,Portland,Furniture,Chair,Chair Model-2022,108.45,1,0.15,31.9,Corporate
ORD010344,2022-03-05,2022-03-12,West,OR,Portland,Office Supplies,Notebook,Notebook Model-2020,2082.54,5,0.05,421.38,Corporate
ORD010345,2024-12-29,2025-01-02,North,MA,Springfield,Furniture,Desk,Desk Model-2021,3049.41,7,0.2,1001.33,Corporate
ORD010346,2024-04-03,2024-04-08,North,MA,Boston,Office Supplies,Pen,Pen Model-2022,508.73,5,0.0,115.4,VIP
ORD010347,2024-08-03,2024-08-10,East,NJ,Newark,Technology,Laptop,Laptop Model-2024,2402.32,4,0.0,517.74,Consumer
ORD010348,2023-12-15,2023-12-18,South,GA,Columbus,Office Supplies,Notebook,Notebook Model-2024,2181.89,5,0.0,563.92,Corporate
ORD010349,2024-07-26,2024-08-02,South,GA,Savannah,Technology,Desktop,Desktop Model-2024,906.69,4,0.0,185.04,Corporate
ORD010350,2022-05-04,2022-05-07,West,CA,Los Angeles,Furniture,Desk,Desk Model-2022,387.39,4,0.1,78.93,Consumer
ORD010351,2023-01-16,2023-01-19,North,MA,Boston,Furniture,Desk,Desk Model-2022,1294.04,7,0.0,214.26,Consumer
ORD010352,2024-08-17,2024-08-23,South,GA,Columbus,Office Supplies,Binder,Binder Model-2023,3351.36,6,0.0,939.68,One-time Buyer
ORD010353,2022-08-09,2022-08-13,East,NJ,Paterson,Furniture,Table,Table Model-2020,637.7,1,0.0,212.06,Consumer
ORD010354,2022-03-27,2022-04-02,South,FL,Orlando,Furniture,Bookshelf,Bookshelf Model-2022,2979.51,6,0.2,855.28,Consumer
ORD010355,2024-05-12,2024-05-15,West,CO,Colorado Springs,Technology,Monitor,Monitor Model-2023,311.31,2,0.15,82.04,VIP
ORD010356,2024-07-03,2024-07-07,West,CA,Los Angeles,Furniture,Cabinet,Cabinet Model-2021,7864.59,6,0.0,2299.27,Corporate
ORD010357,2022-06-28,2022-07-02,North,NY,Buffalo,Technology,Desktop,Desktop Model-2020,1039.18,3,0.05,356.74,Consumer
ORD010358,2024-07-24,2024-07-28,East,DE,Milford,Office Supplies,Notebook,Notebook Model-2024,1661.05,2,0.0,360.94,Corporate
ORD010359,2024-01-23,2024-01-28,East,MD,Gaithersburg,Furniture,Desk,Desk Model-2020,1337.35,7,0.0,315.8,Corporate
ORD010360,2023-07-24,2023-07-31,South,FL,Miami,Office Supplies,Paper,Paper Model-2021,1985.39,5,0.05,411.46,One-time Buyer
ORD010361,2024-06-28,2024-07-01,East,MD,Baltimore,Furniture,Desk,Desk Model-2022,2811.43,6,0.0,431.12,Corporate
ORD010362,2023-04-05,2023-04-09,South,GA,Savannah,Office Supplies,Pen,Pen Model-2022,1671.22,2,0.0,366.81,One-time Buyer
ORD010363,2022-08-01,2022-08-06,South,GA,Savannah,Office Supplies,Binder,Binder Model-2023,1171.59,2,0.0,192.52,Consumer
ORD010364,2022-11-08,2022-11-13,North,MA,Worcester,Technology,Laptop,Laptop Model-2022,1348.36,4,0.05,433.74,Corporate
ORD010365,2023-07-08,2023-07-11,East,CT,New Haven,Furniture,Chair,Chair Model-2022,266.0,1,0.0,77.97,Consumer
ORD010366,2023-08-05,2023-08-11,West,WA,Seattle,Office Supplies,Notebook,Notebook Model-2020,9049.5,5,0.05,1907.69,Consumer
ORD010367,2024-06-01,2024-06-06,South,GA,Columbus,Technology,Desktop,Desktop Model-2021,722.0,3,0.1,155.66,Corporate
ORD010368,2024-05-16,2024-05-19,South,FL,Orlando,Office Supplies,Paper,Paper Model-2024,1126.04,7,0.05,297.19,Consumer
ORD010369,2023-09-29,2023-10-04,South,FL,Tampa,Office Supplies,Clipboard,Clipboard Model-2024,1950.45,7,0.0,603.87,Corporate
ORD010370,2024-05-04,2024-05-07,East,CT,New Haven,Office Supplies,Notebook,Notebook Model-2023,2085.7,7,0.0,612.66,One-time Buyer
ORD010371,2022-07-29,2022-08-02,East,NJ,Paterson,Furniture,Bookshelf,Bookshelf Model-2021,673.61,4,0.0,104.92,Corporate
ORD010372,2022-02-24,2022-03-02,East,CT,New Haven,Furniture,Cabinet,Cabinet Model-2020,2147.25,3,0.0,659.33,Consumer
ORD010373,2024-08-14,2024-08-19,South,GA,Savannah,Office Supplies,Notebook,Notebook Model-2024,3670.98,7,0.1,1197.72,Corporate
ORD010374,2022-03-24,2022-03-29,West,CA,San Francisco,Office Supplies,Binder,Binder Model-2023,275.83,1,0.05,46.33,VIP
ORD010375,2022-09-28,2022-10-03,West,OR,Salem,Office Supplies,Binder,Binder Model-2022,5161.86,2,0.0,1569.27,Corporate
ORD010376,2024-02-01,2024-02-08,East,MD,Gaithersburg,Furniture,Cabinet,Cabinet Model-2022,3603.09,6,0.05,721.86,Corporate
ORD010377,2023-03-25,2023-04-01,West,CA,Los Angeles,Office Supplies,Binder,Binder Model-2020,1343.92,2,0.05,248.28,Consumer
ORD010378,2024-08-17,2024-08-21,South,FL,Miami,Office Supplies,Notebook,Notebook Model-2024,507.3,1,0.0,131.28,Consumer
ORD010379,2022-11-23,2022-11-28,East,NJ,Jersey City,Office Supplies,Binder,Binder Model-2022,2254.53,5,0.1,587.38,Corporate
ORD010380,2022-01-13,2022-01-19,East,DE,Wilmington,Office Supplies,Clipboard,Clipboard Model-2023,396.41,4,0.1,96.79,Consumer
ORD010381,2022-11-26,2022-12-03,South,TX,Dallas,Furniture,Bookshelf,Bookshelf Model-2023,5857.68,7,0.0,1935.15,One-time Buyer
ORD010382,2023-09-25,2023-09-28,East,MD,Frederick,Technology,Mouse,Mouse Model-2024,8698.9,7,0.05,1725.19,Corporate
ORD010383,2023-02-16,2023-02-19,South,FL,Tampa,Technology,Printer,Printer Model-2020,330.41,2,0.0,89.38,Corporate
ORD010384,2023-08-09,2023-08-12,East,CT,New Haven,Office Supplies,Notebook,Notebook Model-2023,5363.48,6,0.0,1244.18,One-time Buyer
ORD010385,2024-08-17,2024-08-21,West,CO,Colorado Springs,Technology,Monitor,Monitor Model-2021,409.8,1,0.15,133.08,One-time Buyer
ORD010386,2024-09-26,2024-10-01,East,DE,Dover,Technology,Mouse,Mouse Model-2023,964.63,4,0.1,170.32,Corporate
ORD010387,2022-10-19,2022-10-24,East,NJ,Newark,Furniture,Cabinet,Cabinet Model-2020,5473.68,4,0.0,911.82,VIP
ORD010388,2023-05-22,2023-05-29,East,DE,Wilmington,Office Supplies,Pen,Pen Model-2023,103.32,1,0.05,36.01,VIP
ORD010389,2023-08-25,2023-08-28,North,PA,Philadelphia,Furniture,Bookshelf,Bookshelf Model-2022,494.27,2,0.05,131.2,VIP
ORD010390,2024-11-05,2024-11-09,West,OR,Salem,Technology,Keyboard,Keyboard Model-2020,5934.38,5,0.0,1972.52,One-time Buyer
ORD010391,2024-12-29,2025-01-04,South,FL,Orlando,Technology,Desktop,Desktop Model-2022,855.88,2,0.0,198.26,Corporate
ORD010392,2022-09-15,2022-09-20,North,NY,Buffalo,Office Supplies,Paper,Paper Model-2022,1002.24,2,0.1,271.47,Corporate
ORD010393,2024-03-07,2024-03-12,West,WA,Vancouver,Office Supplies,Pen,Pen Model-2024,1347.56,2,0.15,389.2,Consumer
ORD010394,2023-02-18,2023-02-22,East,CT,Bridgeport,Furniture,Chair,Chair Model-2020,972.37,6,0.1,337.63,Consumer
ORD010395,2022-01-09,2022-01-16,East,CT,New Haven,Office Supplies,Binder,Binder Model-2022,442.29,2,0.0,76.32,Consumer
ORD010396,2022-01-11,2022-01-15,South,TX,Dallas,Technology,Monitor,Monitor Model-2024,17319.87,6,0.15,3030.22,Consumer
ORD010397,2023-05-20,2023-05-27,South,NC,Charlotte,Furniture,Table,Table Model-2024,1130.62,6,0.2,287.9,Corporate
ORD010398,2023-06-19,2023-06-24,West,WA,Tacoma,Furniture,Chair,Chair Model-2022,1315.98,3,0.1,212.08,Consumer
ORD010399,2022-01-25,2022-02-01,West,WA,Vancouver,Office Supplies,Binder,Binder Model-2022,277.41,1,0.0,81.97,VIP
ORD010400,2024-01-23,2024-01-30,South,FL,Tampa,Office Supplies,Notebook,Notebook Model-2021,5266.57,5,0.0,1833.56,One-time Buyer
ORD010401,2022-11-18,2022-11-25,West,CA,San Francisco,Technology,Keyboard,Keyboard Model-2020,8832.6,6,0.15,2758.31,Consumer
ORD010402,2023-09-06,2023-09-13,South,TX,Houston,Furniture,Cabinet,Cabinet Model-2024,880.82,5,0.0,178.95,Consumer
ORD010403,2022-11-26,2022-11-29,East,DE,Milford,Furniture,Table,Table Model-2020,1676.59,3,0.0,519.6,One-time Buyer
ORD010404,2022-07-03,2022-07-06,South,FL,Orlando,Furniture,Table,Table Model-2024,4205.39,5,0.1,1158.9,One-time Buyer
ORD010405,2023-03-22,2023-03-25,North,MA,Worcester,Furniture,Chair,Chair Model-2023,2897.64,3,0.0,503.85,VIP
ORD010406,2022-09-12,2022-09-15,South,TX,Austin,Technology,Monitor,Monitor Model-2023,995.29,3,0.15,261.95,VIP
ORD010407,2023-08-09,2023-08-13,South,TX,Austin,Technology,Keyboard,Keyboard Model-2024,1297.83,6,0.05,427.45,VIP
ORD010408,2022-08-06,2022-08-12,North,MA,Springfield,Technology,Desktop,Desktop Model-2021,1637.84,5,0.05,340.65,Corporate
ORD010409,2023-07-11,2023-07-18,North,OH,Cincinnati,Office Supplies,Paper,Paper Model-2023,3579.56,5,0.1,1008.8,Consumer
ORD010410,2022-06-22,2022-06-26,North,PA,Allentown,Technology,Desktop,Desktop Model-2020,18478.76,7,0.0,2925.43,One-time Buyer
ORD010411,2024-01-05,2024-01-08,North,PA,Pittsburgh,Technology,Keyboard,Keyboard Model-2022,907.28,2,0.1,287.47,Consumer
ORD010412,2024-04-05,2024-04-12,South,FL,Tampa,Technology,Printer,Printer Model-2020,1188.64,6,0.05,227.25,One-time Buyer
ORD010413,2022-05-01,2022-05-07,West,OR,Salem,Technology,Desktop,Desktop Model-2020,346.05,3,0.05,94.03,Corporate
ORD010414,2023-05-28,2023-06-04,North,PA,Philadelphia,Office Supplies,Notebook,Notebook Model-2020,6153.76,4,0.0,1568.22,One-time Buyer
ORD010415,2022-03-19,2022-03-24,East,CT,Hartford,Furniture,Bookshelf,Bookshelf Model-2024,386.9,1,0.1,100.45,Consumer
ORD010416,2023-10-18,2023-10-23,South,GA,Atlanta,Furniture,Desk,Desk Model-2024,1460.87,2,0.0,293.27,Corporate
ORD010417,2022-10-17,2022-10-21,West,CA,San Francisco,Office Supplies,Clipboard,Clipboard Model-2020,4477.7,7,0.0,1172.36,Corporate
ORD010418,2023-08-01,2023-08-07,East,CT,New Haven,Technology,Keyboard,Keyboard Model-2022,7245.68,6,0.0,1960.32,VIP
ORD010419,2023-07-21,2023-07-25,South,TX,Dallas,Furniture,Desk,Desk Model-2021,611.24,3,0.2,143.7,Consumer
ORD010420,2024-10-09,2024-10-16,South,FL,Orlando,Furniture,Desk,Desk Model-2021,2348.68,6,0.0,649.76,VIP
ORD010421,2023-08-25,2023-08-31,East,NJ,Jersey City,Furniture,Chair,Chair Model-2023,2384.11,2,0.1,448.96,One-time Buyer
ORD010422,2023-10-01,2023-10-05,North,PA,Allentown,Furniture,Desk,Desk Model-2023,1080.87,2,0.0,272.94,Corporate
ORD010423,2023-03-16,2023-03-23,North,OH,Cincinnati,Technology,Keyboard,Keyboard Model-2022,822.11,6,0.0,241.17,One-time Buyer
ORD010424,2024-11-05,2024-11-08,East,NJ,Jersey City,Furniture,Table,Table Model-2020,1456.95,7,0.0,325.77,Corporate
ORD010425,2024-05-01,2024-05-08,West,CA,San Francisco,Office Supplies,Notebook,Notebook Model-2024,1271.1,6,0.1,295.19,Consumer
ORD010426,2022-11-09,2022-11-13,North,OH,Cleveland,Office Supplies,Notebook,Notebook Model-2023,2508.41,1,0.05,458.64,Consumer
ORD010427,2024-07-13,2024-07-19,South,NC,Charlotte,Furniture,Cabinet,Cabinet Model-2020,964.29,5,0.15,263.53,One-time Buyer
ORD010428,2023-04-19,2023-04-25,South,TX,Houston,Technology,Printer,Printer Model-2021,5594.48,5,0.0,977.38,Corporate
ORD010429,2024-06-26,2024-06-29,West,CA,San Diego,Furniture,Cabinet,Cabinet Model-2022,675.15,6,0.2,168.9,Consumer
ORD010430,2024-06-20,2024-06-24,South,TX,Houston,Furniture,Table,Table Model-2024,200.28,1,0.0,38.47,Corporate
ORD010431,2022-07-26,2022-07-29,North,MA,Boston,Furniture,Desk,Desk Model-2024,6091.62,6,0.1,1150.25,Corporate
ORD010432,2024-02-07,2024-02-12,West,CA,San Francisco,Office Supplies,Notebook,Notebook Model-2023,2492.01,2,0.0,421.56,Consumer
ORD010433,2022-11-15,2022-11-22,North,NY,Buffalo,Office Supplies,Pen,Pen Model-2020,531.66,3,0.1,117.75,Corporate
ORD010434,2022-11-22,2022-11-27,West,CO,Fort Collins,Technology,Keyboard,Keyboard Model-2024,979.99,5,0.15,317.01,Consumer
ORD010435,2022-11-21,2022-11-26,East,MD,Gaithersburg,Furniture,Chair,Chair Model-2021,3179.47,7,0.05,861.58,Consumer
ORD010436,2024-03-05,2024-03-08,South,FL,Miami,Furniture,Desk,Desk Model-2021,508.24,4,0.0,155.43,Corporate
ORD010437,2022-09-09,2022-09-12,West,WA,Vancouver,Furniture,Desk,Desk Model-2022,8385.13,6,0.1,1449.91,Corporate
ORD010438,2022-01-01,2022-01-08,East,DE,Dover,Furniture,Chair,Chair Model-2022,1656.32,6,0.15,352.24,Consumer
ORD010439,2024-02-23,2024-02-26,North,NY,Buffalo,Office Supplies,Clipboard,Clipboard Model-2021,1177.13,3,0.1,268.06,Corporate
ORD010440,2022-07-07,2022-07-10,East,NJ,Newark,Technology,Monitor,Monitor Model-2021,264.34,2,0.15,85.12,Consumer
ORD010441,2022-04-25,2022-04-28,North,OH,Cleveland,Office Supplies,Paper,Paper Model-2020,442.86,4,0.05,125.28,Consumer
ORD010442,2022-09-18,2022-09-21,West,OR,Eugene,Furniture,Table,Table Model-2024,1183.84,3,0.05,293.71,Consumer
ORD010443,2023-02-20,2023-02-23,West,CA,San Francisco,Office Supplies,Notebook,Notebook Model-2020,156.62,1,0.05,32.91,Consumer
ORD010444,2023-06-06,2023-06-11,South,GA,Columbus,Technology,Keyboard,Keyboard Model-2022,2390.23,4,0.0,721.83,Consumer
ORD010445,2022-02-18,2022-02-23,South,FL,Tampa,Furniture,Cabinet,Cabinet Model-2022,5079.32,6,0.05,1664.31,One-time Buyer
ORD010446,2024-11-28,2024-12-05,West,CA,Los Angeles,Furniture,Chair,Chair Model-2022,220.57,2,0.05,56.77,Corporate
ORD010447,2024-02-24,2024-03-01,North,NY,Albany,Office Supplies,Binder,Binder Model-2024,3614.07,7,0.1,573.5,Consumer
ORD010448,2022-12-20,2022-12-27,North,MA,Boston,Office Supplies,Clipboard,Clipboard Model-2023,4821.52,6,0.15,985.38,Consumer
ORD010449,2022-12-15,2022-12-19,West,CA,Los Angeles,Office Supplies,Clipboard,Clipboard Model-2022,1557.6,4,0.0,465.97,Consumer
ORD010450,2023-05-07,2023-05-14,North,MA,Boston,Technology,Mouse,Mouse Model-2022,1705.76,1,0.0,388.1,One-time Buyer
ORD010451,2023-11-17,2023-11-24,West,WA,Vancouver,Technology,Mouse,Mouse Model-2020,794.69,5,0.0,218.69,Corporate
ORD010452,2022-06-10,2022-06-13,South,GA,Columbus,Technology,Keyboard,Keyboard Model-2020,1401.4,5,0.05,357.22,Consumer
ORD010453,2022-07-26,2022-07-29,North,OH,Cincinnati,Furniture,Chair,Chair Model-2023,1384.39,6,0.0,458.99,Corporate
ORD010454,2024-07-30,2024-08-02,South,NC,Charlotte,Furniture,Cabinet,Cabinet Model-2023,18176.85,7,0.1,3842.59,Corporate
ORD010455,2022-10-08,2022-10-14,East,CT,Hartford,Office Supplies,Paper,Paper Model-2023,1233.88,5,0.1,295.16,Consumer
ORD010456,2023-02-21,2023-02-24,South,GA,Atlanta,Furniture,Table,Table Model-2023,310.91,1,0.1,50.66,Corporate
ORD010457,2024-08-12,2024-08-16,East,CT,New Haven,Technology,Monitor,Monitor Model-2020,5931.86,6,0.05,1844.76,Corporate
ORD010458,2023-12-28,2024-01-02,South,GA,Atlanta,Furniture,Desk,Desk Model-2022,9505.31,7,0.05,2045.2,Consumer
ORD010459,2023-01-10,2023-01-14,South,GA,Columbus,Office Supplies,Clipboard,Clipboard Model-2020,4241.59,3,0.05,1248.67,Corporate
ORD010460,2024-01-19,2024-01-25,North,OH,Columbus,Office Supplies,Binder,Binder Model-2021,482.99,1,0.05,72.74,Corporate
ORD010461,2022-01-22,2022-01-25,South,NC,Charlotte,Office Supplies,Pen,Pen Model-2021,2319.43,4,0.1,750.3,Corporate
ORD010462,2024-03-16,2024-03-23,West,OR,Salem,Office Supplies,Paper,Paper Model-2022,802.62,3,0.15,276.42,Consumer
ORD010463,2023-06-18,2023-06-23,North,OH,Cleveland,Furniture,Chair,Chair Model-2023,2694.08,5,0.05,657.33,Corporate
ORD010464,2024-06-09,2024-06-15,North,PA,Philadelphia,Office Supplies,Pen,Pen Model-2022,1681.83,6,0.0,414.61,Corporate
ORD010465,2024-11-11,2024-11-15,North,NY,Buffalo,Furniture,Bookshelf,Bookshelf Model-2021,785.27,1,0.0,214.59,Corporate
ORD010466,2024-10-10,2024-10-13,South,FL,Orlando,Office Supplies,Clipboard,Clipboard Model-2022,567.03,2,0.0,195.64,Corporate
ORD010467,2024-09-22,2024-09-28,North,OH,Cleveland,Office Supplies,Paper,Paper Model-2023,5788.41,5,0.0,1514.92,Consumer
ORD010468,2023-07-15,2023-07-21,East,CT,Hartford,Furniture,Chair,Chair Model-2020,354.88,2,0.0,58.47,Corporate
ORD010469,2023-01-30,2023-02-06,East,MD,Gaithersburg,Technology,Mouse,Mouse Model-2023,3144.53,6,0.0,827.12,Corporate
ORD010470,2023-05-25,2023-06-01,South,FL,Tampa,Technology,Desktop,Desktop Model-2020,1403.07,3,0.0,328.05,Corporate
ORD010471,2024-01-26,2024-02-02,North,MA,Worcester,Technology,Printer,Printer Model-2021,1265.35,5,0.0,382.35,One-time Buyer
ORD010472,2024-08-25,2024-08-29,West,CO,Denver,Technology,Mouse,Mouse Model-2024,616.68,6,0.1,129.91,One-time Buyer
ORD010473,2022-08-15,2022-08-22,West,CO,Fort Collins,Office Supplies,Clipboard,Clipboard Model-2022,144.32,1,0.2,48.33,Consumer
ORD010474,2024-10-02,2024-10-08,East,MD,Frederick,Furniture,Chair,Chair Model-2024,3640.49,2,0.0,1128.61,VIP
ORD010475,2024-06-11,2024-06-17,South,NC,Greensboro,Technology,Keyboard,Keyboard Model-2023,1517.7,1,0.0,326.78,Corporate
ORD010476,2024-12-07,2024-12-13,South,GA,Atlanta,Office Supplies,Notebook,Notebook Model-2020,1144.64,7,0.0,252.28,Corporate
ORD010477,2024-08-21,2024-08-26,South,NC,Raleigh,Furniture,Table,Table Model-2023,1674.45,5,0.0,424.58,One-time Buyer
ORD010478,2022-11-03,2022-11-08,South,NC,Raleigh,Office Supplies,Binder,Binder Model-2023,412.86,1,0.0,70.15,Corporate
ORD010479,2022-04-27,2022-05-01,South,NC,Greensboro,Technology,Keyboard,Keyboard Model-2021,2125.56,5,0.0,612.21,Corporate
ORD010480,2022-05-03,2022-05-10,North,NY,Buffalo,Furniture,Table,Table Model-2023,943.48,4,0.15,256.47,VIP
ORD010481,2022-11-15,2022-11-21,North,MA,Worcester,Furniture,Bookshelf,Bookshelf Model-2022,1254.62,1,0.05,268.16,Consumer
ORD010482,2023-11-04,2023-11-11,North,OH,Cincinnati,Office Supplies,Clipboard,Clipboard Model-2021,5182.63,4,0.0,1438.75,Consumer
ORD010483,2024-05-30,2024-06-05,West,CO,Denver,Office Supplies,Clipboard,Clipboard Model-2024,219.11,2,0.0,37.17,Corporate
ORD010484,2024-09-11,2024-09-16,North,MA,Worcester,Furniture,Table,Table Model-2023,4155.67,7,0.05,1414.63,One-time Buyer
ORD010485,2023-11-15,2023-11-21,South,FL,Miami,Technology,Laptop,Laptop Model-2024,790.23,6,0.05,129.12,VIP
ORD010486,2022-01-07,2022-01-11,South,GA,Savannah,Technology,Mouse,Mouse Model-2022,555.03,1,0.0,119.76,Consumer
ORD010487,2022-07-24,2022-07-27,West,WA,Vancouver,Furniture,Bookshelf,Bookshelf Model-2022,1108.3,1,0.0,381.37,One-time Buyer
ORD010488,2022-04-20,2022-04-26,West,WA,Seattle,Furniture,Chair,Chair Model-2022,1248.48,2,0.0,286.74,Consumer
ORD010489,2023-02-02,2023-02-06,East,NJ,Jersey City,Technology,Keyboard,Keyboard Model-2024,416.43,1,0.0,136.22,VIP
ORD010490,2023-07-03,2023-07-08,West,OR,Eugene,Technology,Keyboard,Keyboard Model-2024,11786.62,7,0.0,2123.71,Corporate
ORD010491,2022-02-17,2022-02-22,East,NJ,Paterson,Office Supplies,Notebook,Notebook Model-2020,3735.35,5,0.05,610.16,Consumer
ORD010492,2023-01-17,2023-01-20,North,MA,Springfield,Office Supplies,Binder,Binder Model-2021,924.85,4,0.05,158.74,Consumer
ORD010493,2022-07-16,2022-07-23,South,NC,Raleigh,Technology,Laptop,Laptop Model-2023,1033.93,3,0.0,356.1,Consumer
