Order_ID,Order_Date,Ship_Date,Region,State,City,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Customer_Segment,Shipping_Days,Year,Month,Quarter,Week,DayOfWeek,Year_Month,Profit_Margin_Pct,Unit_Price,Profit_Per_Unit,Margin_Category,Customer_Size_Segment,Order_Value_Category,Discount_Impact
ORD008940,2023-02-03,2023-02-09,West,CO,Denver,Technology,Mouse,Mouse Model-2020,793.78,2,0.0,138.79,Consumer,6,2023,2,1,5,Friday,2023-02,17.48,396.89,69.4,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD008941,2023-12-03,2023-12-09,East,DE,Wilmington,Furniture,Bookshelf,Bookshelf Model-2023,3263.19,6,0.0,603.63,Corporate,6,2023,12,4,48,Sunday,2023-12,18.5,543.86,100.6,Medium (10-20%),Enterprise,High Value,0.0
ORD008942,2024-09-13,2024-09-16,East,NJ,Paterson,Technology,Keyboard,Keyboard Model-2024,2593.19,2,0.05,707.56,Consumer,3,2024,9,3,37,Friday,2024-09,27.29,1296.6,353.78,Good (20-30%),Enterprise,Mid Range,129.6595
ORD008943,2022-06-29,2022-07-06,South,FL,Orlando,Technology,Desktop,Desktop Model-2020,495.01,2,0.05,87.18,Corporate,7,2022,6,2,26,Wednesday,2022-06,17.61,247.5,43.59,Medium (10-20%),SMB,Low Value,24.750500000000002
ORD008944,2023-02-22,2023-02-25,South,NC,Raleigh,Furniture,Table,Table Model-2021,2895.47,5,0.05,721.27,Corporate,3,2023,2,1,8,Wednesday,2023-02,24.91,579.09,144.25,Good (20-30%),Enterprise,Mid Range,144.77349999999998
ORD008945,2022-06-04,2022-06-11,East,DE,Wilmington,Office Supplies,Clipboard,Clipboard Model-2021,2285.47,6,0.0,358.85,One-time Buyer,7,2022,6,2,22,Saturday,2022-06,15.7,380.91,59.81,Medium (10-20%),Enterprise,Mid Range,0.0
ORD008946,2023-11-16,2023-11-23,West,WA,Tacoma,Office Supplies,Pen,Pen Model-2023,2082.12,6,0.1,590.86,Corporate,7,2023,11,4,46,Thursday,2023-11,28.38,347.02,98.48,Good (20-30%),Enterprise,Mid Range,208.212
ORD008947,2024-03-09,2024-03-15,South,GA,Atlanta,Technology,Mouse,Mouse Model-2020,3695.12,7,0.15,1225.58,Consumer,6,2024,3,1,10,Saturday,2024-03,33.17,527.87,175.08,Excellent (30%+),Enterprise,High Value,554.2679999999999
ORD008948,2024-10-17,2024-10-20,North,PA,Philadelphia,Furniture,Table,Table Model-2020,3222.82,2,0.0,1047.35,Consumer,3,2024,10,4,42,Thursday,2024-10,32.5,1611.41,523.67,Excellent (30%+),Enterprise,High Value,0.0
ORD008949,2022-11-02,2022-11-05,East,MD,Frederick,Technology,Mouse,Mouse Model-2024,1969.2,2,0.1,324.37,One-time Buyer,3,2022,11,4,44,Wednesday,2022-11,16.47,984.6,162.18,Medium (10-20%),Mid-Market,Mid Range,196.92000000000002
ORD008950,2024-11-06,2024-11-12,South,FL,Orlando,Technology,Laptop,Laptop Model-2020,1098.29,2,0.1,294.56,Corporate,6,2024,11,4,45,Wednesday,2024-11,26.82,549.14,147.28,Good (20-30%),Mid-Market,Mid Range,109.82900000000001
ORD008951,2022-03-11,2022-03-16,South,FL,Orlando,Furniture,Cabinet,Cabinet Model-2023,819.04,2,0.0,139.87,Corporate,5,2022,3,1,10,Friday,2022-03,17.08,409.52,69.94,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD008952,2023-10-23,2023-10-26,South,TX,Dallas,Office Supplies,Clipboard,Clipboard Model-2020,2029.41,6,0.1,326.14,Corporate,3,2023,10,4,43,Monday,2023-10,16.07,338.24,54.36,Medium (10-20%),Enterprise,Mid Range,202.94100000000003
ORD008953,2022-03-04,2022-03-08,East,CT,Hartford,Technology,Desktop,Desktop Model-2020,2620.63,3,0.0,713.01,Consumer,4,2022,3,1,9,Friday,2022-03,27.21,873.54,237.67,Good (20-30%),Enterprise,Mid Range,0.0
ORD008954,2024-09-05,2024-09-09,North,MA,Worcester,Office Supplies,Paper,Paper Model-2021,211.94,1,0.05,56.06,Consumer,4,2024,9,3,36,Thursday,2024-09,26.45,211.94,56.06,Good (20-30%),SMB,Low Value,10.597000000000001
ORD008955,2023-08-04,2023-08-07,North,OH,Cincinnati,Technology,Printer,Printer Model-2023,515.81,1,0.05,87.05,Corporate,3,2023,8,3,31,Friday,2023-08,16.88,515.81,87.05,Medium (10-20%),Mid-Market,Low Value,25.790499999999998
ORD008956,2024-01-03,2024-01-10,East,NJ,Jersey City,Furniture,Desk,Desk Model-2022,1219.19,3,0.1,270.63,Consumer,7,2024,1,1,1,Wednesday,2024-01,22.2,406.4,90.21,Good (20-30%),Mid-Market,Mid Range,121.91900000000001
ORD008957,2024-06-29,2024-07-05,South,NC,Raleigh,Furniture,Table,Table Model-2023,1247.98,2,0.0,266.23,Consumer,6,2024,6,2,26,Saturday,2024-06,21.33,623.99,133.12,Good (20-30%),Mid-Market,Mid Range,0.0
ORD008958,2022-06-14,2022-06-21,East,CT,New Haven,Office Supplies,Clipboard,Clipboard Model-2023,1426.4,7,0.0,311.66,Consumer,7,2022,6,2,24,Tuesday,2022-06,21.85,203.77,44.52,Good (20-30%),Mid-Market,Mid Range,0.0
ORD008959,2022-02-12,2022-02-16,East,NJ,Jersey City,Technology,Keyboard,Keyboard Model-2022,3544.32,6,0.15,767.83,Consumer,4,2022,2,1,6,Saturday,2022-02,21.66,590.72,127.97,Good (20-30%),Enterprise,High Value,531.648
ORD008960,2024-08-20,2024-08-24,South,NC,Greensboro,Furniture,Cabinet,Cabinet Model-2022,2520.62,5,0.15,793.82,Consumer,4,2024,8,3,34,Tuesday,2024-08,31.49,504.12,158.76,Excellent (30%+),Enterprise,Mid Range,378.09299999999996
ORD008961,2022-12-11,2022-12-17,East,NJ,Newark,Technology,Monitor,Monitor Model-2021,996.57,5,0.0,219.96,VIP,6,2022,12,4,49,Sunday,2022-12,22.07,199.31,43.99,Good (20-30%),Mid-Market,Mid Range,0.0
ORD008962,2022-05-22,2022-05-26,West,WA,Vancouver,Technology,Laptop,Laptop Model-2024,1594.3,4,0.0,344.51,Corporate,4,2022,5,2,20,Sunday,2022-05,21.61,398.58,86.13,Good (20-30%),Mid-Market,Mid Range,0.0
ORD008963,2023-05-28,2023-06-02,North,NY,New York,Office Supplies,Clipboard,Clipboard Model-2023,667.56,1,0.0,104.09,One-time Buyer,5,2023,5,2,21,Sunday,2023-05,15.59,667.56,104.09,Medium (10-20%),Mid-Market,Low Value,0.0
ORD008964,2023-10-18,2023-10-22,West,CA,San Francisco,Technology,Printer,Printer Model-2023,5037.52,4,0.0,1551.97,Consumer,4,2023,10,4,42,Wednesday,2023-10,30.81,1259.38,387.99,Excellent (30%+),Enterprise,High Value,0.0
ORD008965,2022-02-03,2022-02-10,West,CA,Los Angeles,Technology,Printer,Printer Model-2023,313.71,2,0.05,88.46,Consumer,7,2022,2,1,5,Thursday,2022-02,28.2,156.85,44.23,Good (20-30%),SMB,Low Value,15.6855
ORD008966,2022-10-29,2022-11-05,West,WA,Seattle,Office Supplies,Notebook,Notebook Model-2023,417.56,4,0.0,91.15,One-time Buyer,7,2022,10,4,43,Saturday,2022-10,21.83,104.39,22.79,Good (20-30%),SMB,Low Value,0.0
ORD008967,2022-02-05,2022-02-10,East,CT,Hartford,Furniture,Chair,Chair Model-2021,380.51,2,0.0,91.46,Corporate,5,2022,2,1,5,Saturday,2022-02,24.04,190.26,45.73,Good (20-30%),SMB,Low Value,0.0
ORD008968,2023-04-06,2023-04-13,South,TX,Dallas,Technology,Monitor,Monitor Model-2023,8523.11,4,0.1,2632.06,Consumer,7,2023,4,2,14,Thursday,2023-04,30.88,2130.78,658.02,Excellent (30%+),Enterprise,High Value,852.3110000000001
ORD008969,2024-09-07,2024-09-14,East,MD,Frederick,Technology,Mouse,Mouse Model-2022,2369.23,3,0.05,518.49,Corporate,7,2024,9,3,36,Saturday,2024-09,21.88,789.74,172.83,Good (20-30%),Enterprise,Mid Range,118.4615
ORD008970,2024-12-12,2024-12-19,North,OH,Cleveland,Furniture,Chair,Chair Model-2022,2939.83,6,0.15,719.3,Corporate,7,2024,12,4,50,Thursday,2024-12,24.47,489.97,119.88,Good (20-30%),Enterprise,High Value,440.9745
ORD008971,2023-11-29,2023-12-02,East,CT,Bridgeport,Office Supplies,Pen,Pen Model-2020,325.59,2,0.05,50.13,One-time Buyer,3,2023,11,4,48,Wednesday,2023-11,15.4,162.79,25.06,Medium (10-20%),SMB,Low Value,16.2795
ORD008972,2022-06-26,2022-07-01,East,DE,Dover,Furniture,Bookshelf,Bookshelf Model-2021,1568.11,5,0.15,523.22,Consumer,5,2022,6,2,25,Sunday,2022-06,33.37,313.62,104.64,Excellent (30%+),Mid-Market,Mid Range,235.21649999999997
ORD008973,2024-09-18,2024-09-23,East,MD,Gaithersburg,Technology,Laptop,Laptop Model-2020,1383.3,2,0.05,310.2,Corporate,5,2024,9,3,38,Wednesday,2024-09,22.42,691.65,155.1,Good (20-30%),Mid-Market,Mid Range,69.165
ORD008974,2023-07-20,2023-07-24,East,NJ,Newark,Technology,Printer,Printer Model-2023,8617.88,7,0.0,1803.61,Corporate,4,2023,7,3,29,Thursday,2023-07,20.93,1231.13,257.66,Good (20-30%),Enterprise,High Value,0.0
ORD008975,2022-06-18,2022-06-23,West,OR,Portland,Office Supplies,Binder,Binder Model-2021,2264.26,7,0.05,615.48,VIP,5,2022,6,2,24,Saturday,2022-06,27.18,323.47,87.93,Good (20-30%),Enterprise,Mid Range,113.21300000000002
ORD008976,2024-10-06,2024-10-12,South,FL,Miami,Office Supplies,Paper,Paper Model-2021,18626.72,5,0.1,4756.14,One-time Buyer,6,2024,10,4,40,Sunday,2024-10,25.53,3725.34,951.23,Good (20-30%),Enterprise,High Value,1862.6720000000003
ORD008977,2024-04-09,2024-04-14,North,OH,Columbus,Furniture,Table,Table Model-2024,1051.55,6,0.0,242.05,Consumer,5,2024,4,2,15,Tuesday,2024-04,23.02,175.26,40.34,Good (20-30%),Mid-Market,Mid Range,0.0
ORD008978,2024-03-12,2024-03-18,North,PA,Allentown,Office Supplies,Notebook,Notebook Model-2024,1723.21,5,0.0,576.36,Corporate,6,2024,3,1,11,Tuesday,2024-03,33.45,344.64,115.27,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD008979,2024-02-16,2024-02-23,North,MA,Boston,Furniture,Desk,Desk Model-2020,4336.99,4,0.05,965.4,One-time Buyer,7,2024,2,1,7,Friday,2024-02,22.26,1084.25,241.35,Good (20-30%),Enterprise,High Value,216.8495
ORD008980,2022-08-08,2022-08-14,East,CT,Bridgeport,Furniture,Cabinet,Cabinet Model-2020,624.79,1,0.0,218.47,Corporate,6,2022,8,3,32,Monday,2022-08,34.97,624.79,218.47,Excellent (30%+),Mid-Market,Low Value,0.0
ORD008981,2022-08-20,2022-08-23,North,NY,Albany,Technology,Keyboard,Keyboard Model-2022,6203.06,7,0.05,1909.46,One-time Buyer,3,2022,8,3,33,Saturday,2022-08,30.78,886.15,272.78,Excellent (30%+),Enterprise,High Value,310.153
ORD008982,2024-01-24,2024-01-31,West,CO,Colorado Springs,Furniture,Cabinet,Cabinet Model-2022,1033.51,1,0.2,341.75,VIP,7,2024,1,1,4,Wednesday,2024-01,33.07,1033.51,341.75,Excellent (30%+),Mid-Market,Mid Range,206.702
ORD008983,2022-08-29,2022-09-04,South,GA,Savannah,Furniture,Chair,Chair Model-2022,453.94,1,0.0,93.76,Consumer,6,2022,8,3,35,Monday,2022-08,20.65,453.94,93.76,Good (20-30%),SMB,Low Value,0.0
ORD008984,2023-04-26,2023-05-03,East,NJ,Jersey City,Office Supplies,Clipboard,Clipboard Model-2021,1554.6,7,0.05,255.03,Consumer,7,2023,4,2,17,Wednesday,2023-04,16.4,222.09,36.43,Medium (10-20%),Mid-Market,Mid Range,77.73
ORD008985,2024-05-06,2024-05-09,East,MD,Baltimore,Office Supplies,Notebook,Notebook Model-2023,2939.33,5,0.15,687.33,One-time Buyer,3,2024,5,2,19,Monday,2024-05,23.38,587.87,137.47,Good (20-30%),Enterprise,High Value,440.8995
ORD008986,2024-05-08,2024-05-15,West,OR,Portland,Technology,Monitor,Monitor Model-2020,514.46,1,0.0,109.41,Consumer,7,2024,5,2,19,Wednesday,2024-05,21.27,514.46,109.41,Good (20-30%),Mid-Market,Low Value,0.0
ORD008987,2023-05-12,2023-05-19,North,MA,Boston,Technology,Monitor,Monitor Model-2022,1681.26,2,0.0,272.59,Consumer,7,2023,5,2,19,Friday,2023-05,16.21,840.63,136.29,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD008988,2024-05-17,2024-05-22,East,CT,Hartford,Technology,Mouse,Mouse Model-2021,916.85,2,0.0,150.64,Corporate,5,2024,5,2,20,Friday,2024-05,16.43,458.42,75.32,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD008989,2024-07-07,2024-07-11,East,MD,Frederick,Furniture,Cabinet,Cabinet Model-2024,5599.79,6,0.0,1035.14,One-time Buyer,4,2024,7,3,27,Sunday,2024-07,18.49,933.3,172.52,Medium (10-20%),Enterprise,High Value,0.0
ORD008990,2023-12-18,2023-12-24,West,CA,San Francisco,Office Supplies,Notebook,Notebook Model-2023,2396.82,2,0.05,540.62,Consumer,6,2023,12,4,51,Monday,2023-12,22.56,1198.41,270.31,Good (20-30%),Enterprise,Mid Range,119.84100000000001
ORD008991,2022-09-08,2022-09-12,West,OR,Salem,Furniture,Table,Table Model-2024,5268.89,7,0.05,1775.87,Corporate,4,2022,9,3,36,Thursday,2022-09,33.7,752.7,253.7,Excellent (30%+),Enterprise,High Value,263.4445
ORD008992,2022-10-28,2022-10-31,North,PA,Allentown,Technology,Desktop,Desktop Model-2024,4917.88,7,0.1,1384.65,Consumer,3,2022,10,4,43,Friday,2022-10,28.16,702.55,197.81,Good (20-30%),Enterprise,High Value,491.788
ORD008993,2022-12-11,2022-12-14,South,FL,Tampa,Office Supplies,Clipboard,Clipboard Model-2023,3254.3,6,0.0,747.46,Consumer,3,2022,12,4,49,Sunday,2022-12,22.97,542.38,124.58,Good (20-30%),Enterprise,High Value,0.0
ORD008994,2022-05-08,2022-05-15,South,NC,Greensboro,Furniture,Table,Table Model-2021,2094.95,5,0.0,649.18,Corporate,7,2022,5,2,18,Sunday,2022-05,30.99,418.99,129.84,Excellent (30%+),Enterprise,Mid Range,0.0
ORD008995,2022-10-27,2022-10-31,North,NY,New York,Office Supplies,Binder,Binder Model-2024,8542.71,5,0.1,2252.7,Consumer,4,2022,10,4,43,Thursday,2022-10,26.37,1708.54,450.54,Good (20-30%),Enterprise,High Value,854.271
ORD008996,2022-08-18,2022-08-24,South,FL,Tampa,Furniture,Desk,Desk Model-2021,556.18,1,0.1,129.86,One-time Buyer,6,2022,8,3,33,Thursday,2022-08,23.35,556.18,129.86,Good (20-30%),Mid-Market,Low Value,55.617999999999995
ORD008997,2023-05-14,2023-05-20,West,WA,Vancouver,Technology,Keyboard,Keyboard Model-2024,6104.44,6,0.0,1091.92,One-time Buyer,6,2023,5,2,19,Sunday,2023-05,17.89,1017.41,181.99,Medium (10-20%),Enterprise,High Value,0.0
ORD008998,2024-09-21,2024-09-28,West,CA,San Francisco,Furniture,Table,Table Model-2022,1808.05,4,0.0,606.43,One-time Buyer,7,2024,9,3,38,Saturday,2024-09,33.54,452.01,151.61,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD008999,2022-04-25,2022-05-01,West,OR,Salem,Furniture,Table,Table Model-2023,2271.06,5,0.1,624.04,Consumer,6,2022,4,2,17,Monday,2022-04,27.48,454.21,124.81,Good (20-30%),Enterprise,Mid Range,227.106
ORD009000,2024-02-28,2024-03-04,South,GA,Columbus,Technology,Laptop,Laptop Model-2020,1931.01,3,0.0,459.29,Corporate,5,2024,2,1,9,Wednesday,2024-02,23.78,643.67,153.1,Good (20-30%),Mid-Market,Mid Range,0.0
ORD009001,2024-01-23,2024-01-27,South,NC,Raleigh,Technology,Keyboard,Keyboard Model-2023,1428.79,2,0.05,339.56,Consumer,4,2024,1,1,4,Tuesday,2024-01,23.77,714.4,169.78,Good (20-30%),Mid-Market,Mid Range,71.4395
ORD009002,2022-04-15,2022-04-18,East,CT,New Haven,Furniture,Chair,Chair Model-2024,794.85,2,0.0,240.85,Consumer,3,2022,4,2,15,Friday,2022-04,30.3,397.42,120.42,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD009003,2024-10-07,2024-10-13,East,MD,Baltimore,Furniture,Table,Table Model-2024,320.27,1,0.0,59.54,Corporate,6,2024,10,4,41,Monday,2024-10,18.59,320.27,59.54,Medium (10-20%),SMB,Low Value,0.0
ORD009004,2023-09-15,2023-09-21,East,DE,Wilmington,Furniture,Bookshelf,Bookshelf Model-2022,947.35,4,0.0,221.21,Corporate,6,2023,9,3,37,Friday,2023-09,23.35,236.84,55.3,Good (20-30%),Mid-Market,Mid Range,0.0
ORD009005,2023-02-03,2023-02-09,South,TX,Dallas,Technology,Laptop,Laptop Model-2022,675.93,2,0.1,109.91,Consumer,6,2023,2,1,5,Friday,2023-02,16.26,337.96,54.96,Medium (10-20%),Mid-Market,Low Value,67.593
ORD009006,2024-04-08,2024-04-15,East,DE,Milford,Technology,Laptop,Laptop Model-2023,1038.57,5,0.05,172.39,Consumer,7,2024,4,2,15,Monday,2024-04,16.6,207.71,34.48,Medium (10-20%),Mid-Market,Mid Range,51.9285
ORD009007,2022-10-09,2022-10-12,West,OR,Portland,Technology,Desktop,Desktop Model-2020,1478.32,4,0.0,377.35,VIP,3,2022,10,4,40,Sunday,2022-10,25.53,369.58,94.34,Good (20-30%),Mid-Market,Mid Range,0.0
ORD009008,2024-01-30,2024-02-03,South,FL,Orlando,Office Supplies,Paper,Paper Model-2023,2276.72,2,0.0,514.91,Corporate,4,2024,1,1,5,Tuesday,2024-01,22.62,1138.36,257.46,Good (20-30%),Enterprise,Mid Range,0.0
ORD009009,2022-02-13,2022-02-19,North,PA,Pittsburgh,Office Supplies,Pen,Pen Model-2020,1987.66,1,0.0,584.18,VIP,6,2022,2,1,6,Sunday,2022-02,29.39,1987.66,584.18,Good (20-30%),Mid-Market,Mid Range,0.0
ORD009010,2024-07-08,2024-07-13,South,NC,Greensboro,Technology,Laptop,Laptop Model-2021,530.31,1,0.0,184.2,VIP,5,2024,7,3,28,Monday,2024-07,34.73,530.31,184.2,Excellent (30%+),Mid-Market,Low Value,0.0
ORD009011,2023-05-06,2023-05-13,East,NJ,Newark,Office Supplies,Pen,Pen Model-2024,178.92,1,0.0,57.59,Corporate,7,2023,5,2,18,Saturday,2023-05,32.19,178.92,57.59,Excellent (30%+),SMB,Low Value,0.0
ORD009012,2023-11-29,2023-12-03,South,FL,Orlando,Office Supplies,Clipboard,Clipboard Model-2021,1894.6,5,0.0,451.63,Consumer,4,2023,11,4,48,Wednesday,2023-11,23.84,378.92,90.33,Good (20-30%),Mid-Market,Mid Range,0.0
ORD009013,2022-08-31,2022-09-06,East,NJ,Paterson,Furniture,Chair,Chair Model-2023,560.75,1,0.0,126.49,One-time Buyer,6,2022,8,3,35,Wednesday,2022-08,22.56,560.75,126.49,Good (20-30%),Mid-Market,Low Value,0.0
ORD009014,2024-01-12,2024-01-16,East,MD,Frederick,Furniture,Desk,Desk Model-2020,945.15,3,0.05,252.37,Consumer,4,2024,1,1,2,Friday,2024-01,26.7,315.05,84.12,Good (20-30%),Mid-Market,Mid Range,47.2575
ORD009015,2024-04-25,2024-05-02,North,OH,Cleveland,Furniture,Bookshelf,Bookshelf Model-2020,1278.09,7,0.15,215.14,Consumer,7,2024,4,2,17,Thursday,2024-04,16.83,182.58,30.73,Medium (10-20%),Mid-Market,Mid Range,191.71349999999998
ORD009016,2023-06-03,2023-06-08,North,PA,Allentown,Office Supplies,Pen,Pen Model-2021,1143.12,5,0.0,397.27,One-time Buyer,5,2023,6,2,22,Saturday,2023-06,34.75,228.62,79.45,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD009017,2023-11-08,2023-11-14,West,CO,Fort Collins,Office Supplies,Paper,Paper Model-2022,1263.48,3,0.0,437.41,Corporate,6,2023,11,4,45,Wednesday,2023-11,34.62,421.16,145.8,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD009018,2023-05-15,2023-05-20,East,DE,Dover,Furniture,Chair,Chair Model-2022,221.95,1,0.0,74.26,Consumer,5,2023,5,2,20,Monday,2023-05,33.46,221.95,74.26,Excellent (30%+),SMB,Low Value,0.0
ORD009019,2024-09-06,2024-09-13,South,FL,Miami,Furniture,Chair,Chair Model-2021,974.09,4,0.0,275.12,Corporate,7,2024,9,3,36,Friday,2024-09,28.24,243.52,68.78,Good (20-30%),Mid-Market,Mid Range,0.0
ORD009020,2023-06-30,2023-07-05,North,NY,New York,Technology,Printer,Printer Model-2022,4811.49,5,0.15,1205.87,Corporate,5,2023,6,2,26,Friday,2023-06,25.06,962.3,241.17,Good (20-30%),Enterprise,High Value,721.7235
ORD009021,2024-07-10,2024-07-17,North,PA,Allentown,Office Supplies,Paper,Paper Model-2020,5984.53,7,0.0,1743.52,Consumer,7,2024,7,3,28,Wednesday,2024-07,29.13,854.93,249.07,Good (20-30%),Enterprise,High Value,0.0
ORD009022,2024-05-27,2024-06-01,East,DE,Dover,Furniture,Table,Table Model-2023,385.35,3,0.0,82.03,Consumer,5,2024,5,2,22,Monday,2024-05,21.29,128.45,27.34,Good (20-30%),SMB,Low Value,0.0
ORD009023,2023-03-26,2023-03-30,South,FL,Orlando,Furniture,Bookshelf,Bookshelf Model-2022,1391.57,5,0.05,445.92,Consumer,4,2023,3,1,12,Sunday,2023-03,32.04,278.31,89.18,Excellent (30%+),Mid-Market,Mid Range,69.5785
ORD009024,2022-09-09,2022-09-13,North,OH,Cleveland,Furniture,Chair,Chair Model-2020,1366.78,3,0.05,241.82,Corporate,4,2022,9,3,36,Friday,2022-09,17.69,455.59,80.61,Medium (10-20%),Mid-Market,Mid Range,68.339
ORD009025,2023-03-21,2023-03-28,North,PA,Philadelphia,Office Supplies,Pen,Pen Model-2023,748.19,6,0.05,232.46,One-time Buyer,7,2023,3,1,12,Tuesday,2023-03,31.07,124.7,38.74,Excellent (30%+),Mid-Market,Mid Range,37.4095
ORD009026,2024-06-23,2024-06-27,South,NC,Greensboro,Furniture,Bookshelf,Bookshelf Model-2020,3778.3,7,0.2,1222.26,Corporate,4,2024,6,2,25,Sunday,2024-06,32.35,539.76,174.61,Excellent (30%+),Enterprise,High Value,755.6600000000001
ORD009027,2022-09-07,2022-09-12,North,PA,Pittsburgh,Furniture,Cabinet,Cabinet Model-2024,1713.08,5,0.0,315.26,Corporate,5,2022,9,3,36,Wednesday,2022-09,18.4,342.62,63.05,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD009028,2023-07-29,2023-08-03,South,NC,Greensboro,Furniture,Table,Table Model-2023,706.13,2,0.0,173.51,Consumer,5,2023,7,3,30,Saturday,2023-07,24.57,353.06,86.76,Good (20-30%),Mid-Market,Low Value,0.0
ORD009029,2024-06-01,2024-06-07,East,DE,Wilmington,Furniture,Chair,Chair Model-2024,1779.16,7,0.0,584.15,Consumer,6,2024,6,2,22,Saturday,2024-06,32.83,254.17,83.45,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD009030,2023-01-23,2023-01-30,North,NY,New York,Furniture,Bookshelf,Bookshelf Model-2022,2016.14,7,0.05,689.23,Consumer,7,2023,1,1,4,Monday,2023-01,34.19,288.02,98.46,Excellent (30%+),Enterprise,Mid Range,100.80700000000002
ORD009031,2023-12-05,2023-12-09,East,NJ,Paterson,Technology,Laptop,Laptop Model-2022,3104.02,3,0.05,969.3,Consumer,4,2023,12,4,49,Tuesday,2023-12,31.23,1034.67,323.1,Excellent (30%+),Enterprise,High Value,155.20100000000002
ORD009032,2022-09-26,2022-10-03,South,TX,Austin,Furniture,Chair,Chair Model-2020,2499.47,3,0.05,845.28,Consumer,7,2022,9,3,39,Monday,2022-09,33.82,833.16,281.76,Excellent (30%+),Enterprise,Mid Range,124.9735
ORD009033,2022-04-30,2022-05-04,East,DE,Milford,Technology,Printer,Printer Model-2021,10308.6,7,0.0,3478.12,Corporate,4,2022,4,2,17,Saturday,2022-04,33.74,1472.66,496.87,Excellent (30%+),Enterprise,High Value,0.0
ORD009034,2024-05-19,2024-05-25,East,MD,Frederick,Office Supplies,Pen,Pen Model-2020,3501.59,5,0.0,1211.35,Consumer,6,2024,5,2,20,Sunday,2024-05,34.59,700.32,242.27,Excellent (30%+),Enterprise,High Value,0.0
ORD009035,2022-04-19,2022-04-24,East,CT,New Haven,Office Supplies,Pen,Pen Model-2024,3346.71,7,0.1,778.71,One-time Buyer,5,2022,4,2,16,Tuesday,2022-04,23.27,478.1,111.24,Good (20-30%),Enterprise,High Value,334.67100000000005
ORD009036,2022-10-25,2022-10-30,West,WA,Vancouver,Office Supplies,Paper,Paper Model-2023,950.19,4,0.05,197.06,One-time Buyer,5,2022,10,4,43,Tuesday,2022-10,20.74,237.55,49.26,Good (20-30%),Mid-Market,Mid Range,47.5095
ORD009037,2024-07-25,2024-07-28,South,FL,Miami,Office Supplies,Pen,Pen Model-2021,1169.26,2,0.1,323.4,Corporate,3,2024,7,3,30,Thursday,2024-07,27.66,584.63,161.7,Good (20-30%),Mid-Market,Mid Range,116.926
ORD009038,2023-01-15,2023-01-22,South,TX,Austin,Office Supplies,Paper,Paper Model-2020,8981.5,7,0.0,1686.46,Consumer,7,2023,1,1,2,Sunday,2023-01,18.78,1283.07,240.92,Medium (10-20%),Enterprise,High Value,0.0
ORD009039,2024-12-01,2024-12-05,South,TX,Austin,Furniture,Chair,Chair Model-2024,346.38,3,0.15,90.54,One-time Buyer,4,2024,12,4,48,Sunday,2024-12,26.14,115.46,30.18,Good (20-30%),SMB,Low Value,51.957
ORD009040,2024-12-08,2024-12-11,South,TX,Houston,Furniture,Chair,Chair Model-2024,392.66,1,0.0,104.39,VIP,3,2024,12,4,49,Sunday,2024-12,26.59,392.66,104.39,Good (20-30%),SMB,Low Value,0.0
ORD009041,2022-10-21,2022-10-28,South,NC,Charlotte,Office Supplies,Notebook,Notebook Model-2022,171.84,1,0.05,53.49,Consumer,7,2022,10,4,42,Friday,2022-10,31.13,171.84,53.49,Excellent (30%+),SMB,Low Value,8.592
ORD009042,2022-02-14,2022-02-18,North,NY,Buffalo,Furniture,Desk,Desk Model-2020,5032.75,6,0.1,1119.07,Corporate,4,2022,2,1,7,Monday,2022-02,22.24,838.79,186.51,Good (20-30%),Enterprise,High Value,503.27500000000003
ORD009043,2024-02-12,2024-02-18,North,OH,Cincinnati,Technology,Desktop,Desktop Model-2020,2448.37,5,0.15,661.95,One-time Buyer,6,2024,2,1,7,Monday,2024-02,27.04,489.67,132.39,Good (20-30%),Enterprise,Mid Range,367.2555
ORD009044,2023-05-09,2023-05-16,North,OH,Cincinnati,Technology,Laptop,Laptop Model-2024,4634.69,4,0.0,1532.48,Corporate,7,2023,5,2,19,Tuesday,2023-05,33.07,1158.67,383.12,Excellent (30%+),Enterprise,High Value,0.0
ORD009045,2022-04-21,2022-04-25,East,MD,Gaithersburg,Furniture,Chair,Chair Model-2020,265.18,2,0.0,62.14,Consumer,4,2022,4,2,16,Thursday,2022-04,23.43,132.59,31.07,Good (20-30%),SMB,Low Value,0.0
ORD009046,2024-02-14,2024-02-19,East,DE,Milford,Office Supplies,Notebook,Notebook Model-2022,3842.4,3,0.0,1015.72,Corporate,5,2024,2,1,7,Wednesday,2024-02,26.43,1280.8,338.57,Good (20-30%),Enterprise,High Value,0.0
